id,mssubclass,mszoning,lotarea,lotshape,landcontour,lotconfig,landslope,neighborhood,condition1,bldgtype,housestyle,overallqual,overallcond,roofstyle,exterior2nd,masvnrtype,masvnrarea,extercond,foundation,bsmtcond,bsmtexposure,bsmtfintype1,bsmtfinsf1,bsmtfintype2,bsmtfinsf2,bsmtunfsf,heatingqc,centralair,electrical,1stflrsf,grlivarea,bedroomabvgr,kitchenabvgr,functional,fireplaces,fireplacequ,garagetype,garagefinish,garagearea,garagequal,garagecond,paveddrive,wooddecksf,fence,saletype,saleprice,houseage,yearsafterremod,totalfullbaths,totalhalfbaths,pool,porch
2403,60,RL,13215,3,Lvl,Corner,1,NridgHt,0,1Fam,2Story,8,5,Gable,2,BrkFace,112.0,3,PConc,3,1,6,994.0,1,0.0,426.0,5,1,1,1426,1914,3,1,Typ,1,3,BuiltIn,2,746.0,3,3,Y,168,0,0,279000,2.1666666666667425,2.1666666666667425,3.0,1.0,0,1
2355,80,RL,10530,4,Lvl,Inside,1,NWAmes,0,1Fam,SLvl,6,6,Gable,1,BrkFace,248.0,3,CBlock,2,1,5,548.0,1,0.0,127.0,3,1,1,1109,1875,3,1,Typ,1,3,Attchd,2,485.0,3,3,Y,48,0,0,184500,31.5,6.5,3.0,0.0,0,1
1983,50,RM,6000,4,Lvl,Inside,1,OldTown,0,1Fam,1.5Fin,3,7,Gable,4,None,0.0,4,CBlock,3,1,5,331.0,1,0.0,318.0,5,1,1,679,1183,2,1,Typ,0,0,Detchd,1,308.0,3,3,Y,0,0,0,120000,59.5,5.5,1.0,1.0,0,1
547,60,RL,7703,4,Lvl,Inside,1,SawyerW,0,1Fam,2Story,6,6,Gable,1,None,0.0,4,PConc,4,1,6,52.0,3,364.0,400.0,5,1,1,833,1730,3,1,Typ,0,0,Attchd,2,528.0,3,3,Y,0,0,0,171500,17.916666666666742,17.916666666666742,2.0,1.0,0,1
1842,160,FV,4251,3,Lvl,Inside,1,Somerst,0,TwnhsE,2Story,7,5,Gable,4,None,0.0,3,PConc,3,1,1,0.0,1,0.0,625.0,5,1,1,625,1250,2,1,Typ,0,0,Detchd,2,528.0,3,3,Y,0,0,1,164700,1.5,0.5,2.0,1.0,0,1
2748,60,RL,12128,3,Bnk,Inside,1,SawyerW,0,1Fam,2Story,6,4,Gable,1,BrkFace,232.0,3,CBlock,3,1,5,549.0,1,0.0,319.0,5,1,1,1313,2559,4,1,Typ,1,3,Attchd,2,506.0,3,3,Y,0,3,0,209000,17.916666666666742,17.916666666666742,2.0,1.0,0,1
2425,120,RM,3072,4,Lvl,Inside,1,Blmngtn,0,TwnhsE,1Story,7,5,Hip,2,BrkFace,18.0,3,PConc,3,1,6,1059.0,1,0.0,306.0,5,1,1,1548,1548,2,1,Typ,1,3,Attchd,3,388.0,3,3,Y,143,0,0,225000,2.75,2.75,3.0,0.0,0,1
2837,50,RL,8410,4,Lvl,FR2,1,Edwards,0,1Fam,1.5Fin,5,3,Gambrel,2,None,0.0,2,PConc,3,1,1,0.0,1,0.0,658.0,3,1,1,658,1184,5,1,Typ,0,0,NA,0,0.0,0,0,N,0,0,0,81000,96.41666666666674,10.416666666666742,1.0,0.0,0,1
2456,20,RL,15218,3,Lvl,CulDSac,1,Somerst,0,1Fam,1Story,8,5,Gable,2,None,0.0,3,PConc,4,1,6,1562.0,1,0.0,108.0,5,1,1,1670,1670,2,1,Typ,1,4,Attchd,2,928.0,3,3,Y,0,0,1,336820,0.75,0.75,3.0,1.0,0,1
2114,60,RL,14364,3,Low,Inside,2,SawyerW,0,1Fam,2Story,7,5,Gable,1,BrkFace,128.0,3,CBlock,3,4,6,1065.0,1,0.0,92.0,5,1,1,1180,2062,3,1,Typ,1,4,Attchd,3,454.0,3,3,Y,60,0,0,277000,19.333333333333258,18.333333333333258,3.0,1.0,0,1
1890,20,RL,8680,4,Lvl,Inside,1,NAmes,0,1Fam,1Story,5,7,Hip,5,None,0.0,3,CBlock,3,1,1,0.0,1,0.0,894.0,3,1,1,894,894,3,1,Typ,0,0,Detchd,1,312.0,3,3,Y,0,0,0,117600,47.08333333333326,47.08333333333326,1.0,0.0,0,0
621,50,RL,9600,4,Lvl,Inside,1,NAmes,0,1Fam,1.5Fin,6,8,Gable,2,None,0.0,4,CBlock,3,1,4,120.0,1,0.0,736.0,5,1,1,1112,1668,3,1,Min2,0,0,Attchd,1,271.0,3,3,Y,0,3,0,140000,59.75,4.75,1.0,1.0,0,0
1427,20,RL,11778,4,Lvl,Inside,1,CollgCr,1,1Fam,1Story,9,5,Hip,2,Stone,402.0,3,PConc,3,3,6,1153.0,1,0.0,598.0,5,1,1,1766,1766,3,1,Typ,2,4,Attchd,3,874.0,3,3,Y,216,0,1,395039,1.0,1.0,3.0,1.0,0,1
1728,60,RL,15810,3,Lvl,Inside,1,Gilbert,0,1Fam,2Story,6,5,Gable,2,None,0.0,3,CBlock,3,1,1,0.0,1,0.0,768.0,5,1,1,768,1496,3,1,Typ,0,0,Attchd,1,572.0,3,3,Y,100,0,1,181755,0.41666666666674246,0.41666666666674246,3.0,0.0,0,0
2472,20,RL,11024,3,Lvl,Corner,1,SawyerW,0,1Fam,1Story,7,5,Gable,2,BrkFace,118.0,3,PConc,3,3,1,0.0,1,0.0,1400.0,5,1,1,1400,1400,3,1,Typ,0,0,Attchd,2,612.0,3,3,Y,144,0,1,186800,1.8333333333332575,0.8333333333332575,2.0,0.0,0,1
610,60,RL,8970,3,Lvl,Corner,1,NAmes,0,1Fam,2Story,5,6,Gable,4,None,0.0,4,CBlock,3,1,5,388.0,1,0.0,356.0,3,1,1,825,2140,4,1,Typ,1,3,Attchd,3,549.0,3,3,Y,0,3,0,177500,44.5,44.5,2.0,1.0,0,1
1950,30,RL,10800,4,Lvl,Inside,1,OldTown,0,1Fam,1Story,4,6,Gable,1,None,0.0,3,BrkTil,3,1,1,0.0,1,0.0,656.0,3,1,1,968,968,4,1,Typ,0,0,Detchd,1,216.0,2,2,Y,0,0,0,64500,80.66666666666674,0.6666666666667425,2.0,0.0,0,0
94,120,FV,4835,3,Lvl,CulDSac,1,Somerst,0,TwnhsE,1Story,7,5,Gable,4,None,0.0,3,PConc,3,3,6,1298.0,1,0.0,190.0,5,1,1,1488,1488,2,1,Typ,1,4,Attchd,3,506.0,3,3,Y,168,0,0,260000,6.25,5.25,3.0,0.0,0,1
1745,20,RL,3710,4,Lvl,Inside,1,Blmngtn,0,1Fam,1Story,7,5,Gable,2,BrkFace,16.0,3,PConc,3,3,1,0.0,1,0.0,1266.0,5,1,1,1266,1266,2,1,Typ,1,4,Attchd,3,388.0,3,3,Y,100,0,1,185485,0.6666666666667425,0.6666666666667425,2.0,0.0,0,1
744,30,RM,6120,4,Lvl,Corner,1,BrkSide,0,1Fam,1Story,5,7,Gable,1,None,0.0,3,BrkTil,3,1,4,209.0,1,0.0,506.0,3,1,0,875,875,2,1,Typ,0,0,Detchd,1,180.0,2,3,Y,48,0,0,105000,78.91666666666674,16.916666666666742,2.0,0.0,0,0
1859,80,RL,9600,4,Lvl,FR2,1,Veenker,0,1Fam,SLvl,6,7,Hip,1,BrkFace,360.0,4,CBlock,3,1,1,0.0,1,0.0,528.0,5,1,1,1094,1855,3,1,Typ,1,3,Attchd,2,512.0,3,3,Y,113,0,0,187000,31.666666666666742,13.666666666666742,2.0,1.0,0,1
2343,20,RL,14145,4,Lvl,Corner,1,NWAmes,0,1Fam,1Story,7,7,Gable,1,None,0.0,3,CBlock,3,2,5,213.0,1,0.0,995.0,5,1,1,1621,1621,3,1,Typ,0,0,Attchd,2,440.0,3,3,Y,108,0,0,202500,22.416666666666742,8.416666666666742,3.0,0.0,0,1
1713,20,RL,9926,3,Lvl,Inside,1,NridgHt,0,1Fam,1Story,7,5,Gable,2,BrkFace,210.0,3,PConc,3,2,6,1178.0,1,0.0,436.0,5,1,1,1614,1614,3,1,Typ,0,0,Attchd,2,878.0,3,3,Y,100,0,0,245700,2.4166666666667425,1.4166666666667425,3.0,0.0,0,1
1816,160,RL,8012,4,Lvl,Inside,1,SawyerW,0,TwnhsE,2Story,6,5,Gable,1,None,0.0,3,CBlock,3,1,1,0.0,1,0.0,630.0,5,1,1,630,1266,2,1,Typ,2,3,Attchd,2,283.0,3,3,Y,340,3,0,128000,27.583333333333258,27.583333333333258,1.0,1.0,0,0
2390,60,RL,10240,4,Lvl,Inside,1,NridgHt,0,1Fam,2Story,8,5,Gable,2,BrkFace,178.0,3,PConc,3,2,1,0.0,1,0.0,1030.0,4,1,1,1038,2098,3,1,Typ,1,4,Attchd,2,878.0,3,3,Y,192,0,0,275500,1.25,1.25,2.0,1.0,0,1
364,60,RL,10762,3,Lvl,CulDSac,1,Gilbert,0,1Fam,2Story,7,5,Gable,2,BrkFace,344.0,3,PConc,3,1,6,694.0,1,0.0,284.0,5,1,1,1005,1983,3,1,Typ,1,3,Attchd,3,490.0,3,3,Y,0,0,0,225000,10.416666666666742,10.416666666666742,2.0,1.0,0,0
684,80,RL,8000,4,Lvl,Inside,1,NAmes,0,1Fam,SLvl,5,5,Gable,1,None,0.0,3,CBlock,3,3,6,433.0,3,95.0,0.0,3,1,1,1183,1183,3,1,Typ,0,0,Attchd,2,288.0,3,3,Y,0,2,0,138000,50.58333333333326,50.58333333333326,2.0,0.0,0,0
32,160,RM,1680,4,Lvl,Inside,1,BrDale,0,Twnhs,2Story,6,5,Gable,6,BrkFace,381.0,3,CBlock,3,1,1,0.0,1,0.0,525.0,3,1,1,525,1092,3,1,Typ,0,0,Detchd,1,264.0,3,3,Y,0,0,0,88000,39.25,39.25,1.0,1.0,0,0
1698,60,RL,13693,4,Lvl,Inside,1,NridgHt,0,1Fam,2Story,9,5,Hip,2,BrkFace,772.0,3,PConc,3,3,1,0.0,1,0.0,2153.0,5,1,1,2069,2643,3,1,Typ,1,4,BuiltIn,3,694.0,3,3,Y,414,0,0,380000,1.25,1.25,2.0,1.0,0,1
1129,20,FV,10625,4,Lvl,Inside,1,Somerst,0,1Fam,1Story,8,5,Gable,2,BrkFace,292.0,3,PConc,3,3,1,0.0,1,0.0,1660.0,5,1,1,1660,1660,3,1,Typ,1,4,Attchd,3,660.0,3,3,Y,133,0,0,256000,1.5,1.5,2.0,0.0,0,1
165,20,RL,7200,4,Lvl,Corner,1,NAmes,0,1Fam,1Story,5,7,Gable,1,None,0.0,3,CBlock,3,2,4,234.0,3,486.0,180.0,3,1,1,900,900,3,1,Typ,0,0,Detchd,1,576.0,3,3,Y,222,0,0,134800,59.41666666666674,10.416666666666742,1.0,1.0,0,1
935,160,RM,1612,4,Lvl,Inside,1,Blueste,0,Twnhs,2Story,6,6,Gable,4,None,0.0,3,CBlock,3,1,1,0.0,1,0.0,561.0,3,1,1,561,1229,2,1,Typ,1,3,Attchd,3,462.0,3,3,Y,154,3,0,121000,29.583333333333258,29.583333333333258,1.0,1.0,0,0
1802,60,FV,10207,4,Lvl,Inside,1,Somerst,0,1Fam,2Story,7,6,Gable,2,None,0.0,3,PConc,3,1,1,0.0,1,0.0,874.0,5,1,1,874,1761,3,1,Typ,0,0,Attchd,3,578.0,3,3,Y,144,0,1,227875,0.6666666666667425,0.6666666666667425,3.0,0.0,0,1
250,20,RL,10475,3,Lvl,Corner,1,CollgCr,0,1Fam,1Story,8,5,Gable,2,Stone,72.0,3,PConc,3,3,1,0.0,1,0.0,1694.0,5,1,1,1694,1694,3,1,Typ,0,0,Attchd,2,776.0,3,3,Y,160,0,0,245350,2.1666666666667425,2.1666666666667425,2.0,0.0,0,1
2668,90,RM,5976,4,Lvl,Inside,1,OldTown,0,Duplex,2Story,5,7,Hip,1,None,0.0,3,PConc,3,1,1,0.0,1,0.0,624.0,4,0,0,624,1248,2,2,Typ,0,0,NA,0,0.0,0,0,N,0,0,0,93500,87.0,57.0,2.0,0.0,0,1
236,30,RL,10625,4,Lvl,Corner,1,Edwards,0,1Fam,1Story,5,5,Gable,1,None,0.0,3,BrkTil,3,1,5,108.0,1,0.0,350.0,2,0,1,835,835,2,1,Typ,0,0,Basment,1,366.0,2,3,Y,0,0,0,83000,90.41666666666674,60.41666666666674,1.0,0.0,0,1
2117,60,RL,53107,2,Low,Corner,2,ClearCr,0,1Fam,2Story,6,5,Gable,1,None,0.0,3,PConc,3,3,6,985.0,1,0.0,595.0,5,1,1,1079,1953,3,1,Typ,2,2,Attchd,3,501.0,3,3,Y,216,0,0,240000,15.5,15.5,3.0,1.0,0,1
2029,45,RM,5680,4,Lvl,Inside,1,OldTown,0,1Fam,1.5Fin,5,4,Gable,6,None,0.0,3,CBlock,3,1,1,0.0,1,0.0,592.0,3,0,0,933,1173,3,1,Typ,0,0,Detchd,1,240.0,3,2,Y,0,3,0,113000,106.75,57.75,2.0,0.0,0,1
636,20,RL,12400,3,Lvl,Inside,1,NAmes,0,1Fam,1Story,6,7,Hip,1,BrkFace,176.0,3,CBlock,2,1,3,585.0,1,0.0,630.0,3,1,0,1215,1215,3,1,Typ,0,0,Attchd,1,297.0,3,3,Y,0,0,0,155000,51.5,11.5,1.0,0.0,0,1
1155,20,RL,6768,3,Lvl,Inside,1,Sawyer,0,1Fam,1Story,6,8,Hip,1,None,0.0,4,CBlock,3,2,6,832.0,1,0.0,80.0,4,1,1,912,912,3,1,Typ,0,0,Detchd,1,288.0,3,3,Y,168,4,0,142000,47.41666666666674,12.416666666666742,2.0,1.0,0,0
739,45,RM,6000,4,Lvl,Inside,1,BrkSide,0,1Fam,1.5Unf,6,7,Gable,1,None,0.0,3,PConc,3,1,1,0.0,1,0.0,884.0,4,1,1,904,904,2,1,Typ,0,0,Detchd,1,180.0,3,3,Y,0,0,0,119000,83.08333333333326,5.0833333333332575,1.0,0.0,0,1
1608,50,RL,12508,3,Lvl,Inside,1,Mitchel,0,1Fam,1.5Fin,6,7,Gable,2,None,0.0,3,CBlock,3,2,5,660.0,1,0.0,323.0,5,1,1,983,1750,4,1,Mod,0,0,Attchd,1,423.0,3,3,Y,245,0,0,160000,68.58333333333326,23.583333333333258,3.0,0.0,0,1
1087,60,RL,7415,3,Lvl,Inside,1,Gilbert,0,1Fam,2Story,6,5,Gable,2,None,0.0,3,PConc,3,1,6,759.0,1,0.0,80.0,5,1,1,864,1593,3,1,Typ,1,3,Attchd,3,398.0,3,3,Y,100,0,0,193000,4.3333333333332575,4.3333333333332575,3.0,1.0,0,1
1774,60,RL,11762,4,Lvl,Inside,1,NoRidge,0,1Fam,2Story,8,5,Gable,2,BrkFace,309.0,3,PConc,3,1,6,335.0,1,0.0,770.0,5,1,1,1105,2202,4,1,Typ,1,3,Attchd,2,517.0,3,3,Y,0,0,0,263000,15.75,14.75,3.0,1.0,0,1
2816,20,RL,8767,3,Lvl,Inside,1,CollgCr,0,1Fam,1Story,7,5,Gable,2,None,0.0,3,PConc,3,3,6,24.0,1,0.0,1286.0,5,1,1,1310,1310,3,1,Typ,1,4,Attchd,3,400.0,3,3,Y,0,0,1,164990,1.5833333333332575,1.5833333333332575,2.0,0.0,0,0
2194,20,RL,8190,4,Lvl,Inside,1,Edwards,0,1Fam,1Story,4,6,Hip,1,None,0.0,3,CBlock,3,1,3,732.0,1,0.0,216.0,5,1,1,948,948,3,1,Typ,1,3,Detchd,1,280.0,3,3,Y,0,0,0,119000,53.83333333333326,53.83333333333326,2.0,0.0,0,1
523,20,FV,7500,4,Lvl,Inside,1,Somerst,0,1Fam,1Story,8,5,Gable,2,Stone,238.0,3,PConc,3,1,6,24.0,1,0.0,1348.0,5,1,1,1448,1448,2,1,Typ,1,4,Attchd,2,692.0,3,3,Y,0,0,0,238500,3.5,2.5,2.0,0.0,0,1
2767,20,RL,70761,3,Low,Inside,2,ClearCr,0,1Fam,1Story,7,5,Gable,1,None,0.0,3,CBlock,3,4,5,655.0,1,0.0,878.0,3,1,1,1533,1533,2,1,Typ,2,3,Attchd,1,576.0,3,3,Y,200,0,0,280000,32.0,32.0,3.0,0.0,0,1
1837,120,FV,3784,3,Lvl,Inside,1,Somerst,0,TwnhsE,1Story,8,5,Gable,2,Stone,36.0,3,PConc,3,1,6,60.0,1,0.0,1451.0,5,1,1,1565,1565,2,1,Typ,0,0,Attchd,3,476.0,3,3,Y,0,0,1,193800,1.1666666666667425,0.16666666666674246,3.0,0.0,0,1
2284,120,RM,4224,4,Lvl,Inside,1,MeadowV,0,TwnhsE,1Story,5,7,Gable,5,None,0.0,3,PConc,3,1,6,840.0,1,0.0,200.0,3,1,1,1060,1060,3,1,Typ,1,3,Attchd,1,572.0,3,3,Y,100,0,0,129900,31.5,31.5,2.0,0.0,0,1
1434,20,RL,9245,2,Lvl,Inside,1,CollgCr,0,1Fam,1Story,5,5,Gable,2,None,0.0,3,PConc,3,1,6,686.0,1,0.0,304.0,5,1,1,990,990,3,1,Typ,0,0,Detchd,1,672.0,3,3,Y,0,0,0,145000,14.166666666666742,13.166666666666742,1.0,1.0,0,0
2794,20,RL,14781,2,Lvl,CulDSac,1,CollgCr,0,1Fam,1Story,8,5,Hip,2,BrkFace,178.0,3,PConc,3,4,1,0.0,1,0.0,1753.0,5,1,1,1787,1787,3,1,Typ,1,3,Attchd,2,748.0,3,3,Y,198,0,0,275000,5.6666666666667425,4.6666666666667425,2.0,0.0,0,1
2625,90,RL,8544,4,Lvl,Corner,1,NAmes,0,Duplex,1Story,3,4,Gable,3,None,0.0,3,Slab,0,0,0,0.0,0,0.0,0.0,2,0,0,1040,1040,2,2,Typ,0,0,Detchd,1,400.0,3,2,Y,0,0,0,81400,57.0,57.0,2.0,0.0,0,0
794,20,RL,7440,4,Lvl,Inside,1,Edwards,0,1Fam,1Story,5,6,Gable,1,None,0.0,3,CBlock,3,1,4,173.0,1,0.0,916.0,3,1,1,1089,1089,3,1,Typ,1,4,Detchd,2,252.0,3,3,P,328,3,0,125000,55.75,55.75,2.0,0.0,0,0
708,30,RM,7404,4,Lvl,Corner,1,OldTown,0,1Fam,1Story,4,6,Gable,4,None,0.0,3,BrkTil,3,1,1,0.0,1,0.0,861.0,3,1,1,861,861,2,1,Typ,0,0,Detchd,1,288.0,3,3,N,0,0,0,80000,89.91666666666674,59.91666666666674,1.0,0.0,0,1
286,30,RL,4853,4,Bnk,Inside,1,SWISU,0,1Fam,1Story,5,6,Gable,2,BrkFace,203.0,3,BrkTil,3,2,3,133.0,1,0.0,974.0,2,0,0,1296,1296,2,1,Typ,1,4,Detchd,1,260.0,3,3,Y,0,3,0,104000,86.41666666666674,11.416666666666742,2.0,0.0,0,1
62,20,RL,10593,3,Lvl,Inside,1,NoRidge,0,1Fam,1Story,7,5,Hip,2,BrkFace,338.0,3,PConc,3,1,6,919.0,1,0.0,801.0,5,1,1,1720,1720,3,1,Typ,1,3,Attchd,3,527.0,3,3,Y,240,0,0,260400,14.25,14.25,3.0,0.0,0,1
1647,60,RL,12090,4,Lvl,Inside,1,NWAmes,0,1Fam,2Story,7,7,Gable,4,BrkFace,306.0,3,CBlock,3,1,5,321.0,1,0.0,404.0,5,1,1,725,1479,3,1,Typ,1,3,Attchd,2,484.0,3,3,Y,167,0,0,176000,26.25,4.25,2.0,1.0,0,1
2054,20,RL,11677,3,Lvl,Inside,1,Sawyer,0,1Fam,1Story,5,4,Gable,1,BrkFace,442.0,3,CBlock,3,3,3,249.0,4,761.0,30.0,3,1,1,1040,1040,3,1,Typ,0,0,Attchd,2,264.0,3,3,Y,0,3,0,123000,41.16666666666674,41.16666666666674,2.0,0.0,0,1
1102,60,RL,11000,4,Lvl,FR2,1,NoRidge,0,1Fam,2Story,9,5,Hip,2,BrkFace,295.0,3,PConc,3,2,1,0.0,1,0.0,1519.0,5,1,1,1533,2172,4,1,Typ,1,3,BuiltIn,2,687.0,3,3,Y,162,0,0,291000,8.5,8.5,2.0,1.0,0,1
654,20,RL,8000,4,Lvl,Inside,1,NAmes,0,1Fam,1Story,6,6,Gable,2,None,0.0,4,CBlock,3,1,5,680.0,1,0.0,292.0,5,1,1,972,972,2,1,Typ,1,4,Detchd,1,240.0,3,3,Y,0,0,0,132000,61.41666666666674,7.4166666666667425,2.0,0.0,0,0
1089,60,RL,8029,3,Lvl,Inside,1,Gilbert,0,1Fam,2Story,6,5,Gable,2,None,0.0,3,PConc,3,1,1,0.0,1,0.0,728.0,5,1,1,728,1456,3,1,Typ,0,0,Attchd,3,400.0,3,3,Y,100,0,0,176000,3.5833333333332575,3.5833333333332575,2.0,1.0,0,1
604,20,RL,13495,3,Lvl,Corner,1,NAmes,0,1Fam,1Story,5,6,Gable,1,BrkFace,70.0,4,CBlock,3,1,4,625.0,2,201.0,222.0,2,1,1,1728,1728,3,1,Min1,1,4,Detchd,1,576.0,3,3,Y,0,0,0,177625,53.58333333333326,53.58333333333326,3.0,0.0,0,1
2838,50,RL,9738,4,Lvl,Inside,1,Edwards,0,1Fam,1.5Fin,5,7,Gable,6,None,0.0,4,BrkTil,3,1,4,392.0,1,0.0,392.0,4,1,1,949,1221,4,1,Typ,0,0,Attchd,1,392.0,3,3,Y,0,0,0,104900,82.25,56.25,2.0,0.0,0,1
2777,60,RL,9272,3,Lvl,Inside,1,CollgCr,0,1Fam,2Story,7,5,Gable,2,None,0.0,3,PConc,3,1,6,500.0,1,0.0,342.0,5,1,1,856,1749,3,1,Typ,0,0,Attchd,2,515.0,3,3,Y,140,0,0,196000,7.5,7.5,2.0,1.0,0,1
1723,120,RL,7841,3,Lvl,Inside,1,NridgHt,0,TwnhsE,1Story,9,5,Hip,4,BrkFace,394.0,3,PConc,3,1,6,848.0,1,0.0,729.0,5,1,1,1577,1577,2,1,Typ,1,4,Attchd,2,564.0,3,3,Y,203,0,0,280000,2.4166666666667425,2.4166666666667425,3.0,0.0,0,1
349,80,RL,8530,3,Lvl,Inside,1,Gilbert,0,1Fam,SLvl,7,5,Gable,1,BrkFace,22.0,3,PConc,3,1,1,0.0,1,0.0,384.0,4,1,1,804,1474,3,1,Typ,1,3,BuiltIn,3,400.0,3,3,Y,120,0,0,168500,14.416666666666742,13.416666666666742,2.0,1.0,0,1
2313,60,RL,13041,2,Lvl,Inside,1,Gilbert,0,1Fam,2Story,6,5,Gable,1,None,0.0,3,PConc,3,1,1,0.0,1,0.0,781.0,4,1,1,781,1671,3,1,Typ,1,3,Attchd,3,423.0,3,3,Y,0,0,0,170000,11.166666666666742,11.166666666666742,2.0,1.0,0,1
2279,20,RL,43500,4,Lvl,Inside,1,Mitchel,0,1Fam,1Story,3,5,Gable,4,None,0.0,3,CBlock,0,0,0,0.0,0,0.0,0.0,5,1,1,2034,2034,2,1,Min1,0,0,2Types,2,1041.0,3,3,N,483,4,0,130000,54.5,54.5,1.0,0.0,1,1
1346,50,RM,6240,4,Lvl,Inside,1,BrkSide,0,1Fam,1.5Fin,7,5,Gable,1,None,0.0,3,BrkTil,3,2,3,300.0,2,240.0,449.0,3,1,1,1245,2009,4,1,Min2,1,4,Detchd,1,400.0,3,3,Y,0,3,0,150000,69.08333333333326,58.08333333333326,2.0,0.0,0,1
2770,20,RL,13015,4,Lvl,Corner,1,CollgCr,0,1Fam,1Story,5,6,Gable,2,None,0.0,4,PConc,3,1,1,0.0,1,0.0,1100.0,5,1,1,1100,1100,3,1,Typ,0,0,Attchd,2,462.0,3,3,Y,0,0,0,145000,10.5,10.5,1.0,1.0,0,0
2923,90,RL,9297,4,Lvl,Inside,1,Mitchel,0,Duplex,1Story,5,5,Gable,1,None,0.0,3,CBlock,3,1,5,1606.0,1,0.0,122.0,3,1,1,1728,1728,4,2,Typ,0,0,Detchd,1,560.0,3,3,Y,0,0,0,188000,30.583333333333258,30.583333333333258,4.0,0.0,0,0
1619,60,RL,8773,3,HLS,Inside,1,Gilbert,0,1Fam,2Story,6,5,Gable,2,None,0.0,3,PConc,3,3,1,0.0,1,0.0,916.0,4,1,1,916,1600,3,1,Typ,1,3,Attchd,3,460.0,3,3,Y,100,0,0,169000,10.666666666666742,10.666666666666742,2.0,1.0,0,1
2178,20,RL,8536,4,Lvl,Corner,1,Edwards,0,1Fam,1Story,5,5,Gable,2,None,0.0,3,PConc,3,1,1,0.0,1,0.0,1125.0,4,1,1,1125,1125,2,1,Typ,0,0,Attchd,1,430.0,3,3,Y,80,0,1,155000,1.3333333333332575,0.33333333333325754,1.0,1.0,0,1
1160,120,FV,4282,2,Lvl,Inside,1,Somerst,0,TwnhsE,1Story,7,5,Gable,4,None,0.0,3,PConc,3,2,6,16.0,1,0.0,1375.0,5,1,1,1391,1391,2,1,Typ,0,0,Attchd,2,530.0,3,3,Y,156,0,0,196000,4.5833333333332575,4.5833333333332575,2.0,0.0,0,1
1755,60,RL,8740,3,Lvl,Inside,1,Gilbert,0,1Fam,2Story,7,5,Gable,2,None,0.0,3,PConc,3,1,6,574.0,1,0.0,280.0,5,1,1,864,1995,4,1,Typ,1,4,BuiltIn,3,435.0,3,3,Y,264,0,0,219500,5.5833333333332575,5.5833333333332575,2.0,1.0,0,1
2412,60,RL,10237,4,Lvl,Inside,1,Gilbert,0,1Fam,2Story,6,5,Gable,2,None,0.0,3,PConc,3,1,1,0.0,1,0.0,728.0,5,1,1,728,1456,3,1,Typ,1,4,Attchd,3,390.0,3,3,Y,0,0,1,170440,1.1666666666667425,0.16666666666674246,2.0,1.0,0,1
889,60,RL,7950,3,Bnk,Corner,1,Edwards,0,1Fam,2Story,6,6,Hip,1,BrkFace,140.0,3,CBlock,3,1,4,535.0,1,0.0,155.0,3,1,1,698,1426,3,1,Typ,0,0,Attchd,3,440.0,3,3,Y,252,3,0,159500,32.58333333333326,32.58333333333326,1.0,1.0,0,0
1186,20,RL,10400,4,Lvl,Inside,1,NWAmes,0,1Fam,1Story,7,6,Hip,1,BrkFace,288.0,3,PConc,3,1,1,0.0,1,0.0,1304.0,4,1,1,1682,1682,3,1,Typ,1,4,Attchd,1,530.0,3,3,Y,98,3,0,174000,38.41666666666674,38.41666666666674,2.0,0.0,0,0
1613,20,RL,10628,4,Lvl,Inside,1,NAmes,0,1Fam,1Story,7,5,Flat,1,None,0.0,4,CBlock,4,4,6,778.0,1,0.0,499.0,3,1,1,1277,1277,2,1,Typ,1,1,Attchd,1,526.0,3,3,Y,0,2,0,167000,37.33333333333326,37.33333333333326,2.0,0.0,0,1
411,160,RL,2280,4,Lvl,FR2,1,NPkVill,0,Twnhs,2Story,6,6,Gable,3,None,0.0,3,CBlock,3,1,5,566.0,1,0.0,289.0,3,1,1,855,1456,3,1,Typ,1,3,Attchd,1,440.0,3,3,Y,87,0,0,148500,33.58333333333326,33.58333333333326,2.0,1.0,0,0
810,90,RL,7018,4,Lvl,Inside,1,SawyerW,0,Duplex,2Story,5,5,Gable,1,None,0.0,3,Slab,0,0,0,0.0,0,0.0,0.0,3,1,1,1114,2228,6,2,Typ,0,0,Detchd,1,720.0,3,3,Y,73,0,0,147983,30.5,30.5,2.0,0.0,0,0
548,160,RL,10762,4,Lvl,Corner,1,SawyerW,0,TwnhsE,2Story,6,6,Gable,1,None,0.0,3,CBlock,3,1,1,0.0,1,0.0,626.0,3,1,1,626,1217,3,1,Typ,1,3,Attchd,2,288.0,3,3,Y,0,0,0,120000,29.333333333333258,29.333333333333258,1.0,1.0,0,1
2179,20,RL,7024,4,Lvl,Inside,1,Edwards,0,1Fam,1Story,5,5,Gable,2,None,0.0,3,PConc,4,1,5,980.0,1,0.0,110.0,4,1,1,1090,1090,2,1,Typ,0,0,Attchd,3,450.0,3,3,Y,0,0,0,157000,2.5,1.5,2.0,1.0,0,1
2746,50,RL,7585,4,Lvl,Inside,1,Edwards,0,1Fam,1.5Fin,5,3,Gable,4,None,0.0,3,CBlock,2,2,1,0.0,1,0.0,810.0,2,1,0,1002,1456,4,1,Typ,1,3,Detchd,1,280.0,3,3,P,0,0,0,91500,58.66666666666674,56.66666666666674,2.0,1.0,0,0
